timestamp,lead_ii
1690535488885,-0.0006
1690535488893,-0.0031
1690535488901,0.0
1690535488909,-0.0041
1690535488917,0.0015
1690535488924,-0.0118
1690535488932,0.0081
1690535488940,0.0007
1690535488948,-0.0198
1690535488956,-0.1009
1690535488963,-0.0984
1690535488971,0.4257
1690535488979,0.9776
1690535488987,0.3577
1690535488995,-0.177
1690535489002,-0.1796
1690535489010,-0.0467
1690535489018,0.003
1690535489026,-0.0114
1690535489034,0.0067
1690535489041,0.0021
1690535489049,-0.0164
1690535489057,0.0181
1690535489065,0.0165
1690535489073,0.0177
1690535489081,0.0672
1690535489088,0.053
1690535489096,0.0817
1690535489104,0.1277
1690535489112,0.1619
1690535489120,0.1919
1690535489127,0.248
1690535489135,0.2301
1690535489143,0.2339
1690535489151,0.2364
1690535489159,0.2301
1690535489167,0.2168
1690535489174,0.1604
1690535489182,0.1287
1690535489190,0.0935
1690535489198,0.0547
1690535489206,0.0566
1690535489213,0.032
1690535489221,0.02
1690535489229,0.0195
1690535489237,0.0111
1690535489245,-0.0089
1690535489252,-0.0107
1690535489260,-0.0046
1690535489268,-0.003
1690535489276,-0.0089
1690535489284,-0.005
1690535489291,0.0031
1690535489299,0.0042
1690535489307,-0.0007
1690535489315,-0.0002
1690535489323,0.0187
1690535489331,0.0084
1690535489338,-0.0129
1690535489346,0.0067
1690535489354,-0.0073
1690535489362,0.0087
1690535489370,0.0029
1690535489377,0.0037
1690535489385,-0.0022
1690535489393,0.0255
1690535489401,-0.01
1690535489409,-0.008
1690535489417,0.0125
1690535489424,0.0097
1690535489432,-0.002
1690535489440,-0.0116
1690535489448,0.0177
1690535489456,0.0151
1690535489463,0.0009
1690535489471,0.0104
1690535489479,-0.009
1690535489487,-0.0041
1690535489495,0.0052
1690535489502,-0.012
1690535489510,-0.0165
1690535489518,-0.0017
1690535489526,0.0146
1690535489534,-0.005
1690535489541,0.0139
1690535489549,-0.0016
1690535489557,0.0008
1690535489565,-0.0129
1690535489573,0.0045
1690535489581,-0.0111
1690535489588,-0.0098
1690535489596,0.0137
1690535489604,0.0269
1690535489612,0.0301
1690535489620,0.0426
1690535489627,0.0721
1690535489635,0.1095
1690535489643,0.1123
1690535489651,0.0767
1690535489659,0.084
1690535489667,0.0437
1690535489674,0.0309
1690535489682,0.0063
1690535489690,0.0025
1690535489698,0.0106
1690535489706,-0.0151
1690535489713,-0.0095
1690535489721,0.0037
1690535489729,0.012
1690535489737,-0.0222
1690535489745,-0.0172
1690535489752,-0.0081
1690535489760,-0.0129
1690535489768,-0.0157
1690535489776,-0.0004
1690535489784,-0.0295
1690535489791,-0.1167
1690535489799,0.0064
1690535489807,0.6987
1690535489815,0.8634
1690535489823,0.0971
1690535489831,-0.22
1690535489838,-0.1635
1690535489846,-0.037
1690535489854,-0.0086
1690535489862,0.0028
1690535489870,-0.0006
1690535489877,0.0019
1690535489885,0.0031
1690535489893,0.0061
1690535489901,0.0069
1690535489909,0.0192
1690535489917,0.0559
1690535489924,0.0435
1690535489932,0.1079
1690535489940,0.1355
1690535489948,0.163
1690535489956,0.1969
1690535489963,0.2284
1690535489971,0.2537
1690535489979,0.2529
1690535489987,0.2339
1690535489995,0.2292
1690535490002,0.1697
1690535490010,0.1611
1690535490018,0.1311
1690535490026,0.1029
1690535490034,0.036
1690535490041,0.0514
1690535490049,-0.0005
1690535490057,0.0183
1690535490065,0.0124
1690535490073,0.0032
1690535490081,0.0096
1690535490088,-0.0107
1690535490096,-0.0053
1690535490104,-0.0091
1690535490112,-0.0046
1690535490120,-0.0004
1690535490127,0.0006
1690535490135,0.0003
1690535490143,0.0141
1690535490151,-0.0058
1690535490159,0.0076
1690535490167,-0.0116
1690535490174,0.0043
1690535490182,0.0107
1690535490190,0.0042
1690535490198,0.0171
1690535490206,0.0119
1690535490213,0.0041
1690535490221,-0.015
1690535490229,0.001
1690535490237,0.0062
1690535490245,-0.0075
1690535490252,0.0014
1690535490260,-0.0114
1690535490268,0.0157
1690535490276,0.0142
1690535490284,0.0079
1690535490291,0.0099
1690535490299,-0.0069
1690535490307,-0.0062
1690535490315,-0.0283
1690535490323,0.0094
1690535490331,0.003
1690535490338,-0.0001
1690535490346,0.0127
1690535490354,0.0271
1690535490362,-0.0053
1690535490370,-0.0034
1690535490377,0.0044
1690535490385,-0.016
1690535490393,-0.0177
1690535490401,-0.0139
1690535490409,-0.0076
1690535490417,-0.0094
1690535490424,-0.0012
1690535490432,-0.0136
1690535490440,0.0085
1690535490448,0.0213
1690535490456,0.0587
1690535490463,0.0715
1690535490471,0.08
1690535490479,0.0826
1690535490487,0.0702
1690535490495,0.0673
1690535490502,0.0464
1690535490510,0.0298
1690535490518,0.0112
1690535490526,0.0152
1690535490534,-0.0171
1690535490541,0.0161
1690535490549,-0.0153
1690535490557,-0.0133
1690535490565,0.0005
1690535490573,0.0106
1690535490581,0.0059
1690535490588,0.0014
1690535490596,0.0183
1690535490604,-0.0063
1690535490612,-0.0156
1690535490620,-0.0587
1690535490627,-0.1068
1690535490635,0.183
1690535490643,0.8908
1690535490651,0.6463
1690535490659,-0.1064
1690535490667,-0.1961
1690535490674,-0.0948
1690535490682,-0.0198
1690535490690,-0.0094
1690535490698,0.0098
1690535490706,0.0012
1690535490713,0.0052
1690535490721,0.013
1690535490729,0.0132
1690535490737,0.0169
1690535490745,0.0324
1690535490752,0.0319
1690535490760,0.0523
1690535490768,0.1063
1690535490776,0.1278
1690535490784,0.1602
1690535490791,0.1917
1690535490799,0.2314
1690535490807,0.2303
1690535490815,0.257
1690535490823,0.2322
1690535490831,0.2078
1690535490838,0.1713
1690535490846,0.1441
1690535490854,0.1133
1690535490862,0.0715
1690535490870,0.0604
1690535490877,0.0248
1690535490885,0.0148
1690535490893,0.0177
1690535490901,0.0089
1690535490909,-0.0021
1690535490917,0.0029
1690535490924,-0.0196
1690535490932,-0.002
1690535490940,-0.0143
1690535490948,0.0047
1690535490956,0.0056
1690535490963,-0.0082
1690535490971,0.004
1690535490979,-0.0018
1690535490987,0.0073
1690535490995,0.0037
1690535491002,0.0059
1690535491010,0.0086
1690535491018,-0.0044
1690535491026,-0.0032
1690535491034,0.0061
1690535491041,-0.0029
1690535491049,-0.0009
1690535491057,-0.0002
1690535491065,0.0059
1690535491073,-0.0213
1690535491081,0.0188
1690535491088,0.0054
1690535491096,-0.0085
1690535491104,0.0145
1690535491112,-0.0161
1690535491120,-0.001
1690535491127,0.0052
1690535491135,0.0007
1690535491143,-0.0082
1690535491151,-0.007
1690535491159,-0.0067
1690535491167,0.0024
1690535491174,0.0052
1690535491182,0.0138
1690535491190,0.0068
1690535491198,-0.0221
1690535491206,-0.0059
1690535491213,-0.0048
1690535491221,0.0035
1690535491229,-0.0038
1690535491237,0.0182
1690535491245,0.0126
1690535491252,0.0061
1690535491260,-0.0068
1690535491268,0.0084
1690535491276,0.0213
1690535491284,0.0207
1690535491291,0.074
1690535491299,0.0883
1690535491307,0.0807
1690535491315,0.1034
1690535491323,0.0814
1690535491331,0.082
1690535491338,0.0306
1690535491346,0.0314
1690535491354,0.0079
1690535491362,0.0163
1690535491370,-0.0022
1690535491377,0.0108
1690535491385,-0.0052
1690535491393,-0.0061
1690535491401,0.0077
1690535491409,0.0016
1690535491417,-0.0057
1690535491424,0.0116
1690535491432,-0.0124
1690535491440,0.0121
1690535491448,-0.0265
1690535491456,-0.0801
1690535491463,-0.1077
1690535491471,0.4468
1690535491479,0.9634
1690535491487,0.3645
1690535491495,-0.1888
1690535491502,-0.1895
1690535491510,-0.0388
1690535491518,-0.0068
1690535491526,0.0018
1690535491534,0.0064
1690535491541,0.0193
1690535491549,-0.0139
1690535491557,-0.0099
1690535491565,0.0128
1690535491573,0.0256
1690535491581,0.0407
1690535491588,0.0696
1690535491596,0.0774
1690535491604,0.1045
1690535491612,0.1394
1690535491620,0.1695
1690535491627,0.1978
1690535491635,0.2338
1690535491643,0.2518
1690535491651,0.2543
1690535491659,0.2244
1690535491667,0.2144
1690535491674,0.1641
1690535491682,0.1252
1690535491690,0.1014
1690535491698,0.0866
1690535491706,0.0451
1690535491713,0.0286
1690535491721,0.032
1690535491729,0.0249
1690535491737,0.0182
1690535491745,0.0111
1690535491752,0.0057
1690535491760,0.015
1690535491768,0.0002
1690535491776,0.0169
1690535491784,-0.0055
1690535491791,-0.0032
1690535491799,0.0052
1690535491807,0.0009
1690535491815,-0.0007
1690535491823,-0.0089
1690535491831,-0.0102
1690535491838,0.0038
1690535491846,-0.006
1690535491854,0.0029
1690535491862,-0.0063
1690535491870,-0.0073
1690535491877,0.0113
1690535491885,-0.0
1690535491893,0.0025
1690535491901,-0.0035
1690535491909,0.0004
1690535491917,0.0134
1690535491924,0.0029
1690535491932,-0.0025
1690535491940,-0.0126
1690535491948,-0.0004
1690535491956,0.0056
1690535491963,0.0127
1690535491971,-0.0103
1690535491979,-0.0092
1690535491987,-0.012
1690535491995,-0.0133
1690535492002,0.0088
1690535492010,0.003
1690535492018,-0.0018
1690535492026,-0.0056
1690535492034,0.0017
1690535492041,0.0023
1690535492049,-0.0154
1690535492057,-0.0008
1690535492065,-0.0087
1690535492073,0.0028
1690535492081,-0.0043
1690535492088,-0.0023
1690535492096,0.0056
1690535492104,0.0154
1690535492112,0.0092
1690535492120,0.0306
1690535492127,0.0583
1690535492135,0.0982
1690535492143,0.1156
1690535492151,0.1101
1690535492159,0.0761
1690535492167,0.0428
1690535492174,0.0172
1690535492182,0.016
1690535492190,0.0049
1690535492198,0.0112
1690535492206,-0.0005
1690535492213,0.0063
1690535492221,-0.0253
1690535492229,-0.0002
1690535492237,-0.0186
1690535492245,-0.0023
1690535492252,-0.003
1690535492260,0.0292
1690535492268,0.0084
1690535492276,0.0083
1690535492284,-0.0433
1690535492291,-0.1086
1690535492299,0.0195
1690535492307,0.6845
1690535492315,0.8556
1690535492323,0.096
1690535492331,-0.2084
1690535492338,-0.1296
1690535492346,-0.0274
1690535492354,-0.0113
1690535492362,-0.0009
1690535492370,-0.0091
1690535492377,-0.0033
1690535492385,-0.0046
1690535492393,0.0088
1690535492401,0.0182
1690535492409,0.0235
1690535492417,0.0578
1690535492424,0.0733
1690535492432,0.0929
1690535492440,0.1116
1690535492448,0.1684
1690535492456,0.1893
1690535492463,0.219
1690535492471,0.2473
1690535492479,0.2388
1690535492487,0.2427
1690535492495,0.2254
1690535492502,0.1906
1690535492510,0.1359
1690535492518,0.1216
1690535492526,0.0988
1690535492534,0.0649
1690535492541,0.0354
1690535492549,0.0153
1690535492557,0.0118
1690535492565,-0.0007
1690535492573,0.0073
1690535492581,0.0097
1690535492588,0.0072
1690535492596,0.0101
1690535492604,-0.011
1690535492612,-0.0118
1690535492620,-0.0009
1690535492627,-0.0007
1690535492635,-0.0097
1690535492643,-0.0071
1690535492651,-0.0013
1690535492659,0.0061
1690535492667,-0.016
1690535492674,-0.0069
1690535492682,0.0159
1690535492690,0.0004
1690535492698,-0.0139
1690535492706,0.0052
1690535492713,0.0124
1690535492721,0.005
1690535492729,-0.0055
1690535492737,-0.007
1690535492745,-0.0041
1690535492752,0.0095
1690535492760,-0.0188
1690535492768,0.0118
1690535492776,-0.0136
1690535492784,0.0147
1690535492791,0.0036
1690535492799,-0.0125
1690535492807,0.0079
1690535492815,0.0085
1690535492823,-0.0128
1690535492831,0.0096
1690535492838,0.0089
1690535492846,-0.0067
1690535492854,-0.0096
1690535492862,-0.0061
1690535492870,0.0009
1690535492877,-0.01
1690535492885,0.0036
1690535492893,-0.0017
1690535492901,0.0024
1690535492909,0.0033
1690535492917,-0.0017
1690535492924,0.0123
1690535492932,0.0148
1690535492940,0.03
1690535492948,0.0397
1690535492956,0.0513
1690535492963,0.0858
1690535492971,0.1186
1690535492979,0.1067
1690535492987,0.0957
1690535492995,0.0851
1690535493002,0.0447
1690535493010,0.0461
1690535493018,0.0232
1690535493026,0.0027
1690535493034,0.0005
1690535493041,-0.0077
1690535493049,0.0122
1690535493057,0.0044
1690535493065,-0.0057
1690535493073,0.009
1690535493081,-0.0098
1690535493088,-0.0208
1690535493096,-0.0013
1690535493104,-0.0139
1690535493112,0.0061
1690535493120,-0.0647
1690535493127,-0.117
1690535493135,0.2
1690535493143,0.8794
1690535493151,0.6234
1690535493159,-0.0951
1690535493167,-0.2083
1690535493174,-0.0869
1690535493182,-0.0034
1690535493190,0.0093
1690535493198,0.0103
1690535493206,0.0216
1690535493213,0.0104
1690535493221,0.0135
1690535493229,0.0165
1690535493237,0.0079
1690535493245,0.0399
1690535493252,0.0506
1690535493260,0.0744
1690535493268,0.102
1690535493276,0.1348
1690535493284,0.1853
1690535493291,0.2041
1690535493299,0.2332
1690535493307,0.2481
1690535493315,0.2511
1690535493323,0.2473
1690535493331,0.2353
1690535493338,0.1821
1690535493346,0.1695
1690535493354,0.1341
1690535493362,0.0877
1690535493370,0.0617
1690535493377,0.0216
1690535493385,0.0336
1690535493393,0.0067
1690535493401,0.0003
1690535493409,0.0161
1690535493417,0.0076
1690535493424,-0.0183
1690535493432,0.0025
1690535493440,0.0128
1690535493448,-0.0071
1690535493456,-0.0012
1690535493463,-0.0182
1690535493471,0.0172
1690535493479,-0.0046
1690535493487,0.0072
1690535493495,0.0162
1690535493502,-0.0287
1690535493510,-0.0043
1690535493518,0.0091
1690535493526,0.0034
1690535493534,0.0073
1690535493541,0.024
1690535493549,-0.007
1690535493557,0.0145
1690535493565,0.0046
1690535493573,-0.0076
1690535493581,0.0261
1690535493588,0.0023
1690535493596,0.0038
1690535493604,0.0024
1690535493612,-0.0028
1690535493620,-0.0145
1690535493627,0.0045
1690535493635,-0.0003
1690535493643,0.0058
1690535493651,0.0114
1690535493659,0.0089
1690535493667,-0.005
1690535493674,0.0001
1690535493682,0.0148
1690535493690,0.0051
1690535493698,0.0097
1690535493706,0.0119
1690535493713,0.0088
1690535493721,-0.0007
1690535493729,-0.0166
1690535493737,0.0024
1690535493745,0.0008
1690535493752,0.0115
1690535493760,0.0122
1690535493768,0.0016
1690535493776,0.0178
1690535493784,0.0505
1690535493791,0.0487
1690535493799,0.082
1690535493807,0.1039
1690535493815,0.1202
1690535493823,0.0904
1690535493831,0.0774
1690535493838,0.0298
1690535493846,0.0292
1690535493854,0.0001
1690535493862,-0.0079
1690535493870,0.0067
1690535493877,0.0134
1690535493885,-0.0066
1690535493893,-0.0043
1690535493901,0.0003
1690535493909,-0.0139
1690535493917,0.0078
1690535493924,0.0086
1690535493932,-0.005
1690535493940,-0.009
1690535493948,-0.0306
1690535493956,-0.0581
1690535493963,-0.0728
1690535493971,0.4391
1690535493979,0.959
1690535493987,0.3495
1690535493995,-0.1703
1690535494002,-0.1823
1690535494010,-0.0471
1690535494018,-0.0128
1690535494026,0.001
1690535494034,-0.0046
1690535494041,-0.0046
1690535494049,0.0156
1690535494057,0.0106
1690535494065,-0.011
1690535494073,0.0166
1690535494081,0.0143
1690535494088,0.0476
1690535494096,0.0958
1690535494104,0.1175
1690535494112,0.1444
1690535494120,0.1833
1690535494127,0.2089
1690535494135,0.2291
1690535494143,0.2255
1690535494151,0.2616
1690535494159,0.2103
1690535494167,0.1948
1690535494174,0.1823
1690535494182,0.1308
1690535494190,0.1097
1690535494198,0.0696
1690535494206,0.0381
1690535494213,0.0253
1690535494221,0.0338
1690535494229,0.0288
1690535494237,-0.0125
1690535494245,0.0009
1690535494252,0.013
1690535494260,-0.0059
1690535494268,0.002
1690535494276,0.018
1690535494284,-0.025
1690535494291,-0.001
1690535494299,0.0113
1690535494307,-0.0006
1690535494315,0.0084
1690535494323,-0.0002
1690535494331,-0.0091
1690535494338,0.011
1690535494346,-0.0145
1690535494354,-0.0101
1690535494362,-0.0
1690535494370,-0.0184
1690535494377,0.0089
1690535494385,-0.0007
1690535494393,-0.0002
1690535494401,0.0028
1690535494409,0.0032
1690535494417,-0.004
1690535494424,0.009
1690535494432,-0.0037
1690535494440,-0.0101
1690535494448,-0.0027
1690535494456,-0.0073
1690535494463,-0.0015
1690535494471,-0.0094
1690535494479,0.0024
1690535494487,0.0077
1690535494495,0.0116
1690535494502,0.0107
1690535494510,-0.0043
1690535494518,0.0022
1690535494526,0.0076
1690535494534,0.003
1690535494541,-0.0169
1690535494549,0.002
1690535494557,0.0069
1690535494565,0.0046
1690535494573,0.0019
1690535494581,0.0178
1690535494588,0.016
1690535494596,-0.0001
1690535494604,0.028
1690535494612,0.031
1690535494620,0.0515
1690535494627,0.0823
1690535494635,0.096
1690535494643,0.0947
1690535494651,0.0916
1690535494659,0.0705
1690535494667,0.0568
1690535494674,0.0556
1690535494682,0.0326
1690535494690,-0.0131
1690535494698,-0.0106
1690535494706,0.0048
1690535494713,-0.0098
1690535494721,0.0084
1690535494729,0.0106
1690535494737,-0.0109
1690535494745,0.0013
1690535494752,0.0002
1690535494760,0.0036
1690535494768,-0.0024
1690535494776,0.002
1690535494784,-0.0283
1690535494791,-0.1098
1690535494799,0.0249
1690535494807,0.6918
1690535494815,0.8668
1690535494823,0.1108
1690535494831,-0.2102
1690535494838,-0.1348
1690535494846,-0.0204
1690535494854,-0.0044
1690535494862,-0.0204
1690535494870,-0.0037
1690535494877,0.0042
1690535494885,0.024
1690535494893,0.0032
1690535494901,0.0156
1690535494909,0.0316
1690535494917,0.0513
1690535494924,0.0612
1690535494932,0.0954
1690535494940,0.1181
1690535494948,0.1748
1690535494956,0.1852
1690535494963,0.2328
1690535494971,0.2479
1690535494979,0.2423
1690535494987,0.2449
1690535494995,0.2367
1690535495002,0.1919
1690535495010,0.1749
1690535495018,0.1184
1690535495026,0.1081
1690535495034,0.063
1690535495041,0.039
1690535495049,0.0263
1690535495057,0.0139
1690535495065,0.0072
1690535495073,0.0029
1690535495081,0.006
1690535495088,-0.0134
1690535495096,-0.0175
1690535495104,-0.0061
1690535495112,0.0033
1690535495120,-0.0106
1690535495127,-0.0119
1690535495135,0.0179
1690535495143,-0.0033
1690535495151,0.0015
1690535495159,0.0059
1690535495167,0.0121
1690535495174,-0.0031
1690535495182,-0.0003
1690535495190,-0.0058
1690535495198,-0.0004
1690535495206,-0.017
1690535495213,0.0122
1690535495221,-0.0165
1690535495229,0.0016
1690535495237,-0.0143
1690535495245,-0.0061
1690535495252,-0.0212
1690535495260,-0.0178
1690535495268,-0.005
1690535495276,-0.01
1690535495284,-0.007
1690535495291,0.0179
1690535495299,-0.0014
1690535495307,0.0202
1690535495315,-0.0053
1690535495323,-0.0051
1690535495331,0.0102
1690535495338,0.006
1690535495346,0.0103
1690535495354,0.0163
1690535495362,-0.0096
1690535495370,-0.0111
1690535495377,-0.0001
1690535495385,0.0005
1690535495393,0.0125
1690535495401,-0.0025
1690535495409,-0.0042
1690535495417,0.0071
1690535495424,0.0185
1690535495432,0.0026
1690535495440,0.0223
1690535495448,0.0358
1690535495456,0.0511
1690535495463,0.0689
1690535495471,0.0778
1690535495479,0.1082
1690535495487,0.0867
1690535495495,0.0658
1690535495502,0.0387
1690535495510,0.0215
1690535495518,0.0241
1690535495526,-0.0003
1690535495534,0.0132
1690535495541,0.0103
1690535495549,-0.0021
1690535495557,-0.0104
1690535495565,-0.0077
1690535495573,-0.0178
1690535495581,0.0281
1690535495588,0.0059
1690535495596,-0.0051
1690535495604,-0.0078
1690535495612,0.0096
1690535495620,-0.066
1690535495627,-0.1277
1690535495635,0.1888
1690535495643,0.8939
1690535495651,0.648
1690535495659,-0.0706
1690535495667,-0.2205
1690535495674,-0.0858
1690535495682,-0.0296
1690535495690,-0.0135
1690535495698,0.0033
1690535495706,0.007
1690535495713,-0.0053
1690535495721,-0.0081
1690535495729,0.0028
1690535495737,0.0148
1690535495745,0.0299
1690535495752,0.0539
1690535495760,0.0784
1690535495768,0.0952
1690535495776,0.1332
1690535495784,0.1867
1690535495791,0.2122
1690535495799,0.2288
1690535495807,0.2368
1690535495815,0.2337
1690535495823,0.2411
1690535495831,0.2156
1690535495838,0.1792
1690535495846,0.1628
1690535495854,0.1304
1690535495862,0.0944
1690535495870,0.0533
1690535495877,0.0415
1690535495885,0.0226
1690535495893,0.0111
1690535495901,0.0122
1690535495909,0.0056
1690535495917,0.0171
1690535495924,-0.0082
1690535495932,0.0131
1690535495940,-0.0022
1690535495948,0.0061
1690535495956,0.0054
1690535495963,-0.0201
1690535495971,0.0068
1690535495979,-0.0035
1690535495987,0.0155
1690535495995,-0.0078
1690535496002,-0.0006
1690535496010,0.0055
1690535496018,-0.0067
1690535496026,-0.0006
1690535496034,-0.0026
1690535496041,-0.0085
1690535496049,0.0013
1690535496057,-0.004
1690535496065,-0.0116
1690535496073,-0.0207
1690535496081,-0.0026
1690535496088,-0.0077
1690535496096,0.0074
1690535496104,0.0022
1690535496112,-0.0017
1690535496120,-0.0109
1690535496127,0.0026
1690535496135,0.0082
1690535496143,-0.005
1690535496151,0.0128
1690535496159,-0.0171
1690535496167,-0.0103
1690535496174,-0.0023
1690535496182,-0.007
1690535496190,0.025
1690535496198,-0.0003
1690535496206,0.0191
1690535496213,0.0147
1690535496221,0.0057
1690535496229,0.0011
1690535496237,0.0063
1690535496245,-0.0007
1690535496252,-0.0032
1690535496260,0.0026
1690535496268,0.0005
1690535496276,0.0098
1690535496284,0.0487
1690535496291,0.0588
1690535496299,0.0949
1690535496307,0.1086
1690535496315,0.0948
1690535496323,0.0901
1690535496331,0.0633
1690535496338,0.0507
1690535496346,0.0204
1690535496354,0.0258
1690535496362,0.0013
1690535496370,0.0112
1690535496377,-0.0164
1690535496385,-0.0102
1690535496393,-0.0008
1690535496401,-0.0052
1690535496409,-0.0097
1690535496417,-0.0023
1690535496424,-0.0004
1690535496432,0.0065
1690535496440,-0.0128
1690535496448,-0.0253
1690535496456,-0.0745
1690535496463,-0.0993
1690535496471,0.4408
1690535496479,0.973
1690535496487,0.3524
1690535496495,-0.1592
1690535496502,-0.1907
1690535496510,-0.0434
1690535496518,-0.0257
1690535496526,0.0093
1690535496534,0.016
1690535496541,0.005
1690535496549,-0.002
1690535496557,0.0227
1690535496565,-0.0003
1690535496573,0.0153
1690535496581,0.0489
1690535496588,0.0638
1690535496596,0.0785
1690535496604,0.1033
1690535496612,0.132
1690535496620,0.1744
1690535496627,0.2111
1690535496635,0.2593
1690535496643,0.2376
1690535496651,0.2447
1690535496659,0.2154
1690535496667,0.1982
1690535496674,0.1826
1690535496682,0.1448
1690535496690,0.1056
1690535496698,0.0731
1690535496706,0.0483
1690535496713,0.0466
1690535496721,0.0322
1690535496729,0.0176
1690535496737,0.0084
1690535496745,0.0089
1690535496752,0.0152
1690535496760,0.0271
1690535496768,0.0193
1690535496776,-0.012
1690535496784,0.0082
1690535496791,-0.0065
1690535496799,0.0126
1690535496807,0.002
1690535496815,-0.0046
1690535496823,-0.0038
1690535496831,0.0066
1690535496838,0.0029
1690535496846,0.012
1690535496854,0.0156
1690535496862,0.0105
1690535496870,0.0013
1690535496877,-0.001
1690535496885,-0.0077
1690535496893,-0.0026
1690535496901,-0.0022
1690535496909,0.0022
1690535496917,0.0254
1690535496924,0.0015
1690535496932,0.0141
1690535496940,-0.0017
1690535496948,-0.0153
1690535496956,-0.0008
1690535496963,-0.0061
1690535496971,0.0059
1690535496979,0.0064
1690535496987,0.0047
1690535496995,-0.0016
1690535497002,0.0042
1690535497010,0.0111
1690535497018,-0.0168
1690535497026,0.007
1690535497034,0.0055
1690535497041,0.0019
1690535497049,-0.0229
1690535497057,-0.0171
1690535497065,0.0041
1690535497073,-0.0215
1690535497081,0.0001
1690535497088,0.0123
1690535497096,0.0263
1690535497104,0.0153
1690535497112,0.0512
1690535497120,0.0376
1690535497127,0.0681
1690535497135,0.1041
1690535497143,0.089
1690535497151,0.0797
1690535497159,0.081
1690535497167,0.0597
1690535497174,0.0454
1690535497182,0.0179
1690535497190,0.0051
1690535497198,-0.0077
1690535497206,0.0014
1690535497213,-0.0106
1690535497221,0.0029
1690535497229,-0.0028
1690535497237,-0.003
1690535497245,0.0025
1690535497252,-0.0022
1690535497260,-0.0019
1690535497268,-0.0027
1690535497276,-0.0101
1690535497284,-0.0497
1690535497291,-0.1182
1690535497299,0.0136
1690535497307,0.67
1690535497315,0.8678
1690535497323,0.0907
1690535497331,-0.2283
1690535497338,-0.1388
1690535497346,-0.0423
1690535497354,-0.0238
1690535497362,0.0046
1690535497370,-0.0056
1690535497377,-0.0001
1690535497385,0.0061
1690535497393,0.0075
1690535497401,0.0187
1690535497409,0.0209
1690535497417,0.0419
1690535497424,0.0664
1690535497432,0.0957
1690535497440,0.1269
1690535497448,0.1725
1690535497456,0.2024
1690535497463,0.2316
1690535497471,0.2511
1690535497479,0.2379
1690535497487,0.2756
1690535497495,0.2433
1690535497502,0.1991
1690535497510,0.1825
1690535497518,0.1179
1690535497526,0.0825
1690535497534,0.0723
1690535497541,0.0541
1690535497549,0.0327
1690535497557,0.0152
1690535497565,0.0101
1690535497573,0.0029
1690535497581,0.0281
1690535497588,0.0086
1690535497596,-0.0088
1690535497604,-0.0112
1690535497612,0.0069
1690535497620,-0.0043
1690535497627,-0.0042
1690535497635,0.008
1690535497643,0.0155
1690535497651,-0.0087
1690535497659,-0.0019
1690535497667,-0.0033
1690535497674,-0.0018
1690535497682,-0.0059
1690535497690,0.0038
1690535497698,0.0115
1690535497706,-0.011
1690535497713,0.0063
1690535497721,0.0073
1690535497729,-0.0091
1690535497737,0.0033
1690535497745,-0.0171
1690535497752,0.0072
1690535497760,0.017
1690535497768,-0.0195
1690535497776,0.0229
1690535497784,-0.0031
1690535497791,-0.0073
1690535497799,0.0133
1690535497807,0.0028
1690535497815,0.0079
1690535497823,0.007
1690535497831,-0.0028
1690535497838,0.0088
1690535497846,0.0056
1690535497854,0.0069
1690535497862,-0.0
1690535497870,0.024
1690535497877,0.0052
1690535497885,0.0046
1690535497893,0.0067
1690535497901,0.0053
1690535497909,0.0067
1690535497917,-0.003
1690535497924,0.0085
1690535497932,0.0082
1690535497940,0.012
1690535497948,0.0207
1690535497956,0.0456
1690535497963,0.0579
1690535497971,0.0722
1690535497979,0.0891
1690535497987,0.0929
1690535497995,0.0758
1690535498002,0.0513
1690535498010,0.0453
1690535498018,0.0429
1690535498026,0.0034
1690535498034,-0.0035
1690535498041,0.0196
1690535498049,0.01
1690535498057,-0.0059
1690535498065,-0.0013
1690535498073,-0.0018
1690535498081,0.0056
1690535498088,-0.0025
1690535498096,-0.0057
1690535498104,0.027
1690535498112,-0.001
1690535498120,-0.0532
1690535498127,-0.1314
1690535498135,0.1887
1690535498143,0.8886
1690535498151,0.6298
1690535498159,-0.0925
1690535498167,-0.2106
1690535498174,-0.0825
1690535498182,-0.0116
1690535498190,0.0269
1690535498198,0.0113
1690535498206,0.0112
1690535498213,-0.0072
1690535498221,0.0103
1690535498229,0.0165
1690535498237,0.0269
1690535498245,0.0301
1690535498252,0.0592
1690535498260,0.0716
1690535498268,0.1151
1690535498276,0.1326
1690535498284,0.1869
1690535498291,0.1987
1690535498299,0.2392
1690535498307,0.2453
1690535498315,0.2594
1690535498323,0.2301
1690535498331,0.2042
1690535498338,0.1821
1690535498346,0.1469
1690535498354,0.111
1690535498362,0.0695
1690535498370,0.0367
1690535498377,0.0295
1690535498385,0.02
1690535498393,0.007
1690535498401,0.0138
1690535498409,-0.0062
1690535498417,0.0032
1690535498424,-0.0151
1690535498432,0.0106
1690535498440,0.019
1690535498448,-0.0032
1690535498456,-0.0003
1690535498463,-0.0119
1690535498471,-0.0071
1690535498479,0.0021
1690535498487,0.005
1690535498495,0.0072
1690535498502,0.0156
1690535498510,-0.0094
1690535498518,-0.012
1690535498526,0.0156
1690535498534,-0.0116
1690535498541,-0.0023
1690535498549,0.0111
1690535498557,-0.0
1690535498565,-0.0009
1690535498573,0.0239
1690535498581,0.0004
1690535498588,0.0045
1690535498596,-0.0187
